ANON_ID,Birthdate,Gen,Eth,Fluency,SpEd,Grade,AttRate,DaysEnr,DaysAbs,Susp,CurrWeightedTotGPA,SED,School,Year
1440,2008-03-24,F,Asian,EL,Not Special Ed,7,0.8722,180.0,23.0,,1.71,SED,WOMS,20-21
1469,2007-07-07,F,White,RFEP,Not Special Ed,8,0.8889,180.0,20.0,,3.6,SED,WOMS,20-21
1666,2007-11-05,M,White,EL,Not Special Ed,8,0.9222,180.0,14.0,,1.86,SED,WOMS,20-21
1874,2008-07-08,M,Asian,EL,Not Special Ed,6,0.9944,180.0,1.0,,2.86,SED,WOMS,20-21
2130,2007-07-01,F,White,EL,Not Special Ed,7,1.0,180.0,0.0,,3.71,SED,WOMS,20-21
2133,2008-04-05,M,White,EL,Not Special Ed,7,1.0,180.0,0.0,,3.71,SED,WOMS,20-21
2135,2007-07-01,F,White,EL,Not Special Ed,7,1.0,180.0,0.0,,3.71,SED,WOMS,20-21
2250,2007-12-14,M,Multiple Ethnicity,EO,Not Special Ed,7,0.9,180.0,18.0,,2.0,SED,WOMS,20-21
2255,2006-10-20,F,White,RFEP,Not Special Ed,8,1.0,179.0,0.0,,3.43,SED,WOMS,20-21
2281,2007-10-18,F,White,EL,Not Special Ed,7,0.9611,180.0,7.0,,3.43,SED,WOMS,20-21
2283,2007-08-22,M,Asian,EL,Not Special Ed,8,0.8833,180.0,21.0,,1.86,SED,WOMS,20-21
2291,2007-08-22,M,Asian,EL,Not Special Ed,8,0.8833,180.0,21.0,,1.86,SED,WOMS,20-21
2312,2009-02-14,M,Asian,EL,Not Special Ed,6,0.9778,180.0,4.0,,3.14,SED,WOMS,20-21
2313,2008-05-20,F,White,RFEP,Not Special Ed,7,1.0,180.0,0.0,,4.0,Not SED,WOMS,20-21
2358,2008-08-06,F,Asian,EL,Not Special Ed,7,0.9831,178.0,3.0,,2.57,SED,WOMS,20-21
2359,2007-04-26,F,Not Reported,EL,Not Special Ed,7,0.9833,180.0,3.0,,3.43,SED,WOMS,20-21
2408,2009-02-14,M,Asian,EL,Not Special Ed,6,0.9778,180.0,4.0,,3.14,SED,WOMS,20-21
2515,2007-01-10,M,White,EL,Not Special Ed,8,0.9889,180.0,2.0,,2.29,SED,WOMS,20-21
2564,2008-10-03,F,African American,EO,Not Special Ed,6,1.0,10.0,0.0,,0.0,Not SED,WOMS,20-21
2630,2007-08-02,M,African American,EO,Not Special Ed,8,1.0,10.0,0.0,,0.0,Not SED,WOMS,20-21
2769,2009-06-11,F,Not Reported,EL,Not Special Ed,6,0.9944,180.0,1.0,,4.0,SED,WOMS,20-21
2820,2009-08-24,F,White,EL,Not Special Ed,6,0.8889,180.0,20.0,,1.71,SED,WOMS,20-21
2871,2006-12-14,M,Asian,EL,Not Special Ed,8,0.9833,180.0,3.0,,1.14,SED,WOMS,20-21
2945,2008-09-24,M,Asian,EL,Not Special Ed,6,0.9933,149.0,1.0,,2.57,SED,WOMS,20-21
3711,2008-08-01,F,African American,RFEP,Not Special Ed,7,0.9778,180.0,4.0,,1.86,SED,WOMS,20-21
4040,2009-10-19,F,Latino,EL,Not Special Ed,6,0.9944,180.0,1.0,,4.0,SED,WOMS,20-21
4458,2008-03-14,F,Latino,EL,Not Special Ed,6,1.0,180.0,0.0,,2.57,SED,WOMS,20-21
4555,2007-01-17,F,African American,EO,Not Special Ed,8,0.8778,180.0,22.0,,1.29,SED,WOMS,20-21
5941,2007-02-11,M,African American,EO,Not Special Ed,8,0.95,180.0,9.0,,2.43,SED,WOMS,20-21
6917,2007-07-17,F,African American,EO,Not Special Ed,8,0.9722,180.0,5.0,,3.43,SED,WOMS,20-21
6961,2008-09-16,M,Multiple Ethnicity,EO,Not Special Ed,7,1.0,180.0,0.0,,3.71,Not SED,WOMS,20-21
7760,2007-01-20,M,African American,EO,Not Special Ed,8,0.9889,180.0,2.0,,2.29,SED,WOMS,20-21
8666,2007-04-20,M,African American,EO,Special Ed,7,0.6722,180.0,59.0,,2.0,SED,WOMS,20-21
8987,2008-12-17,M,African American,EO,Not Special Ed,6,0.9056,180.0,17.0,,2.43,SED,WOMS,20-21
8989,2007-07-02,M,Not Reported,EO,Not Special Ed,8,0.7833,180.0,39.0,,1.71,SED,WOMS,20-21
9178,2007-10-22,F,African American,EO,Not Special Ed,8,1.0,180.0,0.0,,4.0,SED,WOMS,20-21
9425,2008-11-14,F,African American,EO,Not Special Ed,6,0.9213,178.0,14.0,,1.71,SED,WOMS,20-21
10271,2009-01-16,M,African American,EO,Not Special Ed,6,0.9278,180.0,13.0,,1.29,SED,WOMS,20-21
10573,2007-05-25,M,African American,EO,Not Special Ed,8,0.9778,180.0,4.0,,1.57,SED,WOMS,20-21
10588,2009-01-26,F,African American,EO,Not Special Ed,6,0.9444,180.0,10.0,,2.57,SED,WOMS,20-21
11524,2008-06-16,F,Latino,EL,Not Special Ed,7,0.9944,180.0,1.0,,3.14,SED,WOMS,20-21
12189,2008-03-06,M,African American,EO,Not Special Ed,7,0.7797,177.0,39.0,,0.29,SED,WOMS,20-21
14567,2008-06-15,F,African American,EO,Not Special Ed,7,0.9944,180.0,1.0,,3.71,SED,WOMS,20-21
14683,2007-11-17,M,African American,EO,Not Special Ed,7,0.7333,180.0,48.0,,0.29,SED,WOMS,20-21
14934,2007-02-08,F,African American,EO,Not Special Ed,8,0.5938,64.0,26.0,,0.86,SED,WOMS,20-21
15302,2009-03-12,F,Latino,EL,Not Special Ed,6,0.7667,180.0,42.0,,4.0,SED,WOMS,20-21
16711,2007-11-14,F,Latino,IFEP,Not Special Ed,8,1.0,180.0,0.0,,3.14,SED,WOMS,20-21
16815,2009-01-03,F,African American,EO,Not Special Ed,6,0.9444,180.0,10.0,,2.86,SED,WOMS,20-21
16919,2007-01-04,F,White,EL,Not Special Ed,7,0.8222,180.0,32.0,,1.0,SED,WOMS,20-21
17074,2009-04-09,M,African American,EO,Not Special Ed,6,0.5556,180.0,80.0,,1.14,SED,WOMS,20-21
17358,2008-12-31,M,African American,EO,Not Special Ed,6,0.9833,180.0,3.0,,2.86,SED,WOMS,20-21
17424,2007-02-10,M,African American,EO,Special Ed,8,0.85,180.0,27.0,,2.43,SED,WOMS,20-21
18238,2007-04-29,M,Asian,RFEP,Not Special Ed,8,0.9444,180.0,10.0,,1.0,SED,WOMS,20-21
18278,2009-05-21,F,African American,EO,Not Special Ed,6,0.9667,180.0,6.0,,3.43,SED,WOMS,20-21
18282,2007-02-02,M,African American,EO,Not Special Ed,8,0.9333,180.0,12.0,,1.57,SED,WOMS,20-21
19015,2007-04-05,M,Not Reported,EO,Not Special Ed,8,0.4833,180.0,93.0,,0.29,SED,WOMS,20-21
19455,2007-04-22,M,African American,EO,Not Special Ed,8,1.0,180.0,0.0,,2.86,SED,WOMS,20-21
19523,2009-07-13,F,Latino,EL,Not Special Ed,6,0.9833,180.0,3.0,,2.29,SED,WOMS,20-21
19701,2009-09-30,F,African American,EO,Not Special Ed,6,0.9167,180.0,15.0,,2.0,SED,WOMS,20-21
20184,2007-08-14,F,African American,EO,Not Special Ed,8,0.6611,180.0,61.0,,1.71,SED,WOMS,20-21
20619,2009-07-30,M,Latino,EO,Not Special Ed,6,0.9889,180.0,2.0,,3.43,SED,WOMS,20-21
21206,2008-05-20,F,African American,EO,Not Special Ed,7,0.7722,180.0,41.0,,1.71,SED,WOMS,20-21
21208,2009-08-18,M,African American,EO,Not Special Ed,6,0.8167,180.0,33.0,,2.0,SED,WOMS,20-21
21637,2007-12-14,M,Latino,EL,Not Special Ed,7,1.0,180.0,0.0,,3.86,SED,WOMS,20-21
21824,2006-12-26,F,Latino,EO,Not Special Ed,8,0.9722,180.0,5.0,,3.43,SED,WOMS,20-21
22673,2006-12-30,M,African American,EO,Not Special Ed,7,0.8167,180.0,33.0,,2.57,SED,WOMS,20-21
23458,2007-09-30,F,White,EO,Not Special Ed,7,1.0,180.0,0.0,,3.29,Not SED,WOMS,20-21
23738,2006-04-15,F,Latino,RFEP,Not Special Ed,7,0.5278,180.0,85.0,,0.57,SED,WOMS,20-21
24851,2009-02-19,M,Latino,RFEP,Not Special Ed,6,0.9833,180.0,3.0,,0.57,SED,WOMS,20-21
24915,2007-03-23,M,African American,EO,Not Special Ed,8,0.8889,180.0,20.0,,1.14,Not SED,WOMS,20-21
25085,2006-10-23,M,White,EO,Not Special Ed,8,0.7833,180.0,39.0,,0.57,SED,WOMS,20-21
25095,2008-08-07,M,African American,EO,Not Special Ed,6,0.9556,180.0,8.0,,2.0,SED,WOMS,20-21
25625,2007-04-05,F,African American,EO,Not Special Ed,8,0.9783,46.0,1.0,,1.43,SED,WOMS,20-21
26065,2008-04-26,F,African American,EO,Not Special Ed,7,0.9278,180.0,13.0,,3.14,SED,WOMS,20-21
26632,2007-04-20,M,African American,EO,Not Special Ed,8,0.3222,180.0,122.0,,0.0,SED,WOMS,20-21
27466,2008-12-26,M,African American,EO,Not Special Ed,6,1.0,175.0,0.0,,2.57,Not SED,WOMS,20-21
27502,2008-03-10,F,African American,EO,Not Special Ed,7,0.9888,179.0,2.0,,2.29,SED,WOMS,20-21
27592,2007-05-12,F,African American,EO,Not Special Ed,8,0.7111,180.0,52.0,,2.0,SED,WOMS,20-21
28944,2007-08-29,F,African American,EO,Special Ed,8,0.6611,180.0,61.0,,1.57,SED,WOMS,20-21
29249,2008-06-02,F,African American,EO,Not Special Ed,6,0.9944,177.0,1.0,,3.0,SED,WOMS,20-21
29380,2007-03-07,M,African American,EO,Not Special Ed,8,1.0,180.0,0.0,,3.43,Not SED,WOMS,20-21
29755,2009-05-10,M,African American,EO,Not Special Ed,6,0.8418,177.0,28.0,,3.43,SED,WOMS,20-21
29757,2007-07-29,F,African American,EO,Not Special Ed,8,0.8722,180.0,23.0,,2.86,SED,WOMS,20-21
30053,2006-12-07,F,African American,EO,Special Ed,8,0.9111,180.0,16.0,,1.86,SED,WOMS,20-21
30060,2008-01-01,M,African American,EO,Special Ed,7,0.8333,180.0,30.0,,2.0,SED,WOMS,20-21
30073,2008-06-04,M,African American,EO,Special Ed,6,0.9699,166.0,5.0,,3.14,SED,WOMS,20-21
30979,2007-12-13,F,Latino,RFEP,Not Special Ed,7,1.0,180.0,0.0,,2.57,SED,WOMS,20-21
31861,2008-04-11,F,African American,EO,Not Special Ed,7,0.9556,180.0,8.0,,2.29,SED,WOMS,20-21
31985,2006-12-08,M,African American,EO,Special Ed,8,0.7889,180.0,38.0,,2.14,SED,WOMS,20-21
32873,2007-03-13,F,African American,EO,Not Special Ed,8,0.5889,180.0,74.0,,2.86,SED,WOMS,20-21
33221,2008-10-20,M,Not Reported,EO,Special Ed,6,0.9778,180.0,4.0,,3.29,Not SED,WOMS,20-21
33230,2008-10-20,M,Not Reported,EO,Special Ed,6,0.9778,180.0,4.0,,3.29,Not SED,WOMS,20-21
33493,2008-05-18,M,Asian,EL,Not Special Ed,7,0.9667,180.0,6.0,,2.29,SED,WOMS,20-21
34182,2007-12-18,M,Latino,EL,Not Special Ed,7,0.9889,180.0,2.0,,3.29,Not SED,WOMS,20-21
34184,2007-12-18,M,Latino,EL,Not Special Ed,7,0.9889,180.0,2.0,,3.29,Not SED,WOMS,20-21
34440,2007-05-14,F,African American,EO,Not Special Ed,8,1.0,180.0,0.0,,1.29,SED,WOMS,20-21
35526,2008-03-16,F,African American,EO,Not Special Ed,7,0.9944,180.0,1.0,,3.43,SED,WOMS,20-21
35553,2008-04-12,F,African American,EO,Special Ed,7,0.95,180.0,9.0,,2.29,SED,WOMS,20-21
35655,2008-10-28,F,African American,EO,Not Special Ed,6,0.4091,176.0,104.0,,0.29,SED,WOMS,20-21
35961,2008-02-23,M,African American,EO,Not Special Ed,7,0.8444,180.0,28.0,,2.43,SED,WOMS,20-21
36008,2007-07-17,M,Latino,EL,Not Special Ed,7,0.8713,171.0,22.0,,2.57,SED,WOMS,20-21
36177,2008-11-05,F,Latino,EL,Special Ed,6,0.95,180.0,9.0,,2.29,SED,WOMS,20-21
36320,2008-02-21,M,Asian,RFEP,Not Special Ed,7,1.0,180.0,0.0,,3.14,SED,WOMS,20-21
36324,2009-03-27,F,Asian,RFEP,Not Special Ed,6,1.0,180.0,0.0,,3.14,SED,WOMS,20-21
36469,2008-12-24,M,Pacific Islander,EO,Not Special Ed,6,0.9605,177.0,7.0,,2.43,SED,WOMS,20-21
36643,2007-12-15,M,African American,EO,Not Special Ed,7,0.7778,180.0,40.0,,1.0,Not SED,WOMS,20-21
36718,2006-07-26,M,African American,EO,Special Ed,8,0.9425,174.0,10.0,,3.0,SED,WOMS,20-21
36776,2008-02-11,F,African American,EO,Not Special Ed,7,0.9944,180.0,1.0,,4.0,SED,WOMS,20-21
36846,2009-03-27,M,Asian,EO,Not Special Ed,6,0.8944,180.0,19.0,,2.0,SED,WOMS,20-21
37309,2008-01-07,F,African American,EO,Not Special Ed,7,0.9333,180.0,12.0,,3.71,SED,WOMS,20-21
37455,2008-12-12,F,Not Reported,EL,Not Special Ed,6,0.974,154.0,4.0,,2.57,SED,WOMS,20-21
37739,2009-04-22,F,African American,EO,Not Special Ed,6,0.9944,180.0,1.0,,3.29,SED,WOMS,20-21
38235,2009-04-10,F,African American,EO,Not Special Ed,6,0.8966,174.0,18.0,,3.43,SED,WOMS,20-21
38399,2009-03-13,M,African American,EO,Special Ed,6,0.9261,176.0,13.0,,2.57,SED,WOMS,20-21
39047,2009-09-01,M,Latino,EO,Not Special Ed,6,0.9444,180.0,10.0,,3.43,SED,WOMS,20-21
39049,2006-07-16,F,Latino,EO,Not Special Ed,8,1.0,180.0,0.0,,2.86,SED,WOMS,20-21
39050,2008-02-14,F,Latino,EO,Not Special Ed,7,0.9944,180.0,1.0,,3.71,SED,WOMS,20-21
39411,2009-08-25,F,African American,EO,Not Special Ed,6,0.9611,180.0,7.0,,2.43,SED,WOMS,20-21
40292,2007-09-18,F,African American,EO,Not Special Ed,8,0.9889,180.0,2.0,,2.29,SED,WOMS,20-21
40379,2009-01-18,M,African American,EO,Not Special Ed,6,0.9056,180.0,17.0,,1.14,SED,WOMS,20-21
40717,2007-03-05,F,Latino,EL,Not Special Ed,8,0.9278,180.0,13.0,,2.57,Not SED,WOMS,20-21
41870,2007-12-18,F,African American,EO,Not Special Ed,7,1.0,180.0,0.0,,4.0,SED,WOMS,20-21
41909,2006-11-28,M,Latino,RFEP,Not Special Ed,8,0.9722,180.0,5.0,,0.71,SED,WOMS,20-21
41997,2008-05-18,F,Asian,RFEP,Not Special Ed,6,0.7987,154.0,31.0,,1.0,SED,WOMS,20-21
42006,2008-05-18,F,Asian,RFEP,Not Special Ed,6,0.7987,154.0,31.0,,1.0,SED,WOMS,20-21
42417,2009-07-03,M,African American,EO,Not Special Ed,6,0.9333,180.0,12.0,,2.0,SED,WOMS,20-21
42813,2007-01-03,M,African American,EO,Not Special Ed,8,0.9778,180.0,4.0,,1.57,SED,WOMS,20-21
42955,2009-05-31,F,African American,EO,Not Special Ed,6,0.9722,180.0,5.0,,2.57,SED,WOMS,20-21
43085,2007-05-16,F,Asian,EL,Not Special Ed,8,0.9833,180.0,3.0,,2.71,Not SED,WOMS,20-21
43277,2007-07-23,F,White,RFEP,Not Special Ed,8,0.983,176.0,3.0,,2.57,SED,WOMS,20-21
44716,2007-02-06,M,Latino,EO,Special Ed,7,0.8611,180.0,25.0,,2.0,SED,WOMS,20-21
44765,2007-05-23,F,White,EL,Not Special Ed,8,0.9767,43.0,1.0,,0.0,Not SED,WOMS,20-21
45010,2009-08-25,F,Latino,RFEP,Not Special Ed,6,1.0,180.0,0.0,,4.0,SED,WOMS,20-21
46132,2008-12-26,M,Latino,EL,Not Special Ed,6,0.9778,180.0,4.0,,2.0,SED,WOMS,20-21
46366,2007-07-15,F,Latino,EL,Not Special Ed,8,0.6389,180.0,65.0,,0.57,SED,WOMS,20-21
46551,2007-03-02,F,Latino,RFEP,Not Special Ed,8,0.8667,180.0,24.0,,1.86,SED,WOMS,20-21
46563,2007-03-21,M,Latino,RFEP,Not Special Ed,8,0.9611,180.0,7.0,,0.71,SED,WOMS,20-21
46610,2007-09-19,M,Latino,EO,Not Special Ed,8,0.8167,180.0,33.0,,0.29,SED,WOMS,20-21
46894,2007-10-25,M,Latino,EL,Not Special Ed,7,0.9722,180.0,5.0,,3.14,SED,WOMS,20-21
48223,2007-11-10,F,African American,EO,Not Special Ed,7,0.9889,180.0,2.0,,2.71,SED,WOMS,20-21
48549,2005-12-13,M,White,EL,Not Special Ed,8,0.9222,180.0,14.0,,0.86,SED,WOMS,20-21
48630,2007-03-28,F,White,RFEP,Not Special Ed,8,0.9944,180.0,1.0,,2.86,SED,WOMS,20-21
48656,2009-05-19,M,White,EL,Special Ed,6,1.0,180.0,0.0,,3.14,SED,WOMS,20-21
48741,2007-01-29,M,Latino,EL,Not Special Ed,8,0.9889,180.0,2.0,,2.43,SED,WOMS,20-21
48812,2008-08-02,F,Asian,EO,Not Special Ed,7,1.0,180.0,0.0,,2.0,SED,WOMS,20-21
49382,2007-02-01,M,Latino,EL,Not Special Ed,7,0.8667,180.0,24.0,,0.86,SED,WOMS,20-21
49851,2007-04-12,M,African American,EO,Not Special Ed,8,0.45,180.0,99.0,,0.0,SED,WOMS,20-21
50627,2007-02-10,F,Asian,EL,Not Special Ed,8,1.0,180.0,0.0,,3.43,SED,WOMS,20-21
50629,2009-03-31,F,Asian,EL,Special Ed,6,0.9,180.0,18.0,,1.0,SED,WOMS,20-21
50798,2009-08-11,F,Latino,EL,Not Special Ed,6,0.9833,180.0,3.0,,1.57,SED,WOMS,20-21
50799,2008-07-16,F,Latino,EL,Not Special Ed,7,0.95,180.0,9.0,,1.29,SED,WOMS,20-21
50918,2009-02-19,F,Asian,EL,Special Ed,6,0.9944,180.0,1.0,,2.86,SED,WOMS,20-21
51272,2007-10-27,F,African American,EO,Not Special Ed,7,0.5647,170.0,74.0,,0.86,SED,WOMS,20-21
51415,2007-04-26,M,African American,EO,Not Special Ed,8,0.5833,180.0,75.0,,0.57,SED,WOMS,20-21
52142,2009-02-16,F,African American,EO,Not Special Ed,6,0.9889,180.0,2.0,,2.86,SED,WOMS,20-21
52366,2009-08-19,F,African American,EO,Not Special Ed,6,0.8588,170.0,24.0,,0.57,SED,WOMS,20-21
53783,2008-07-15,F,African American,EO,Not Special Ed,7,0.9242,66.0,5.0,,0.0,SED,WOMS,20-21
55280,2006-08-24,F,African American,EO,Special Ed,8,0.9167,180.0,15.0,,2.71,SED,WOMS,20-21
55281,2006-08-14,F,African American,EO,Special Ed,8,0.9167,180.0,15.0,,2.71,SED,WOMS,20-21
55417,2007-06-07,F,African American,EO,Special Ed,8,0.9833,180.0,3.0,,3.0,SED,WOMS,20-21
55823,2006-09-13,M,African American,EO,Special Ed,8,1.0,180.0,0.0,,3.0,SED,WOMS,20-21
56797,2007-01-14,F,African American,EO,Not Special Ed,7,0.95,180.0,9.0,,1.57,SED,WOMS,20-21
57092,2007-12-31,F,Asian,EL,Not Special Ed,7,0.9944,180.0,1.0,,3.71,SED,WOMS,20-21
57205,2008-04-19,M,African American,EO,Not Special Ed,7,0.6364,22.0,8.0,,1.57,Not SED,WOMS,20-21
57418,2009-02-13,M,Latino,RFEP,Not Special Ed,6,0.9444,180.0,10.0,,1.14,SED,WOMS,20-21
58168,2009-04-14,M,Native American,EO,Not Special Ed,6,1.0,180.0,0.0,,2.86,SED,WOMS,20-21
58542,2008-10-17,F,Asian,EL,Not Special Ed,6,0.9556,180.0,8.0,,2.57,SED,WOMS,20-21
58758,2008-03-17,M,Not Reported,RFEP,Not Special Ed,7,0.9316,117.0,8.0,,1.0,SED,WOMS,20-21
58817,2009-07-01,M,Asian,EL,Not Special Ed,6,1.0,180.0,0.0,,3.71,SED,WOMS,20-21
60250,2008-07-24,F,Latino,EO,Not Special Ed,7,0.7799,159.0,35.0,,0.43,SED,WOMS,20-21
60294,2008-10-12,M,African American,EO,Not Special Ed,6,0.75,132.0,33.0,,0.57,SED,WOMS,20-21
60402,2009-06-22,M,African American,EO,Not Special Ed,6,0.7722,180.0,41.0,,1.43,SED,WOMS,20-21
60627,2008-06-01,F,Latino,EO,Special Ed,6,0.7384,172.0,45.0,,0.43,SED,WOMS,20-21
60948,2008-06-19,M,African American,EO,Not Special Ed,7,0.9886,176.0,2.0,,1.71,SED,WOMS,20-21
61017,2007-06-06,F,African American,EO,Not Special Ed,8,0.9833,180.0,3.0,,2.0,SED,WOMS,20-21
62967,2008-10-29,F,Latino,EO,Not Special Ed,6,0.9833,180.0,3.0,,3.14,SED,WOMS,20-21
62969,2007-01-01,M,Latino,EO,Not Special Ed,8,0.9722,180.0,5.0,,2.29,SED,WOMS,20-21
63165,2007-04-23,M,African American,EO,Not Special Ed,8,0.9944,180.0,1.0,,3.0,SED,WOMS,20-21
63790,2008-08-25,M,White,EL,Not Special Ed,6,0.9512,41.0,2.0,,2.67,Not SED,WOMS,20-21
64023,2009-05-10,M,Asian,EL,Not Special Ed,6,0.9444,180.0,10.0,,2.0,SED,WOMS,20-21
64435,2007-07-03,M,Latino,EO,Not Special Ed,8,0.9556,180.0,8.0,,2.29,SED,WOMS,20-21
64483,2007-06-05,F,White,EL,Not Special Ed,7,1.0,180.0,0.0,,2.86,Not SED,WOMS,20-21
65284,2007-10-20,M,African American,EO,Special Ed,7,0.95,180.0,9.0,,2.43,SED,WOMS,20-21
66079,2006-12-30,M,African American,EO,Special Ed,7,0.7444,180.0,46.0,,2.43,SED,WOMS,20-21
66145,2008-12-23,M,Filipino,EO,Not Special Ed,6,0.8828,145.0,17.0,,2.0,SED,WOMS,20-21
66656,2009-10-01,M,Asian,EL,Not Special Ed,6,0.9667,180.0,6.0,,1.14,SED,WOMS,20-21
66660,2008-10-03,M,Asian,EO,Not Special Ed,6,0.9427,157.0,9.0,,3.14,SED,WOMS,20-21
66904,2008-08-31,M,African American,EO,Special Ed,6,0.9944,180.0,1.0,,3.0,SED,WOMS,20-21
67443,2007-10-11,M,African American,EO,Not Special Ed,8,0.9944,180.0,1.0,,2.57,SED,WOMS,20-21
67681,2007-02-26,M,African American,EO,Not Special Ed,8,0.5771,175.0,74.0,,0.0,SED,WOMS,20-21
68355,2007-05-15,M,African American,EO,Special Ed,8,0.6944,180.0,55.0,,2.57,SED,WOMS,20-21
68363,2008-11-28,M,African American,EO,Special Ed,6,0.75,180.0,45.0,,2.29,SED,WOMS,20-21
68371,2008-11-28,M,African American,EO,Special Ed,6,0.75,180.0,45.0,,2.29,SED,WOMS,20-21
68578,2008-01-10,M,African American,EO,Special Ed,7,0.9111,180.0,16.0,,0.43,SED,WOMS,20-21
68586,2008-01-10,M,African American,EO,Special Ed,7,0.9111,180.0,16.0,,0.43,SED,WOMS,20-21
69349,2009-05-29,F,African American,EO,Not Special Ed,6,1.0,176.0,0.0,,4.0,SED,WOMS,20-21
70064,2007-06-18,M,Latino,EO,Special Ed,8,0.9778,180.0,4.0,,3.29,SED,WOMS,20-21
70505,2008-06-18,M,African American,EO,Not Special Ed,7,0.8278,180.0,31.0,,1.14,SED,WOMS,20-21
70866,2009-04-27,F,African American,EO,Not Special Ed,6,0.9889,180.0,2.0,,3.71,SED,WOMS,20-21
70871,2008-03-04,M,African American,EO,Not Special Ed,7,1.0,180.0,0.0,,3.71,SED,WOMS,20-21
70892,2009-07-09,M,Multiple Ethnicity,EO,Not Special Ed,6,0.619,168.0,64.0,,0.71,SED,WOMS,20-21
70974,2007-05-06,F,African American,EO,Not Special Ed,8,0.9181,171.0,14.0,,1.43,SED,WOMS,20-21
71143,2007-04-16,M,African American,EO,Not Special Ed,8,1.0,180.0,0.0,,2.29,SED,WOMS,20-21
72937,2008-12-29,M,African American,EO,Special Ed,6,0.9889,180.0,2.0,,2.43,SED,WOMS,20-21
73106,2006-11-26,M,Latino,RFEP,Not Special Ed,8,0.8944,180.0,19.0,,0.57,SED,WOMS,20-21
73268,2006-07-17,F,Latino,EL,Special Ed,8,0.1333,180.0,156.0,,0.0,SED,WOMS,20-21
73460,2006-02-01,M,Latino,EL,Not Special Ed,8,0.75,180.0,45.0,,0.57,SED,WOMS,20-21
73577,2007-04-18,F,White,IFEP,Not Special Ed,8,1.0,180.0,0.0,,4.0,Not SED,WOMS,20-21
73578,2007-04-18,F,White,IFEP,Not Special Ed,8,1.0,180.0,0.0,,4.0,Not SED,WOMS,20-21
73620,2007-02-08,F,Latino,EL,Not Special Ed,8,0.9667,180.0,6.0,,3.14,SED,WOMS,20-21
73977,2009-06-10,M,Latino,EO,Not Special Ed,6,0.5222,180.0,86.0,,0.14,SED,WOMS,20-21
74983,2008-07-15,F,Asian,EO,Not Special Ed,7,0.9722,180.0,5.0,,2.29,SED,WOMS,20-21
74985,2008-07-15,F,Asian,EO,Not Special Ed,7,0.9722,180.0,5.0,,2.29,SED,WOMS,20-21
75217,2007-11-29,F,Not Reported,EO,Not Special Ed,7,0.6056,180.0,71.0,,0.57,SED,WOMS,20-21
75269,2008-05-07,F,Not Reported,EO,Not Special Ed,7,0.3389,180.0,119.0,,0.29,SED,WOMS,20-21
75764,2008-09-21,M,African American,EO,Special Ed,7,0.9167,180.0,15.0,,0.86,SED,WOMS,20-21
75928,2007-01-23,F,African American,EO,Not Special Ed,8,0.9111,180.0,16.0,,1.71,SED,WOMS,20-21
75973,2007-03-30,M,African American,EO,Not Special Ed,8,0.6778,180.0,58.0,,0.86,SED,WOMS,20-21
76267,2008-11-12,M,African American,EO,Special Ed,6,1.0,180.0,0.0,,3.71,SED,WOMS,20-21
76539,2008-04-12,M,African American,EO,Special Ed,7,0.9444,180.0,10.0,,1.43,SED,WOMS,20-21
76675,2008-06-22,F,African American,EO,Not Special Ed,7,0.2746,142.0,103.0,,0.29,SED,WOMS,20-21
76705,2009-07-16,F,African American,EO,Not Special Ed,6,0.6,180.0,72.0,,0.71,SED,WOMS,20-21
76859,2008-07-10,M,African American,EO,Not Special Ed,7,0.7011,174.0,52.0,,1.0,SED,WOMS,20-21
76897,2007-01-01,F,African American,EO,Not Special Ed,8,0.7444,180.0,46.0,,0.29,SED,WOMS,20-21
77694,2007-07-11,M,African American,EO,Special Ed,8,0.9556,180.0,8.0,,2.71,SED,WOMS,20-21
77983,2008-10-31,F,African American,EO,Not Special Ed,6,0.8111,180.0,34.0,,1.57,SED,WOMS,20-21
78468,2007-01-25,F,Not Reported,EO,Not Special Ed,8,1.0,180.0,0.0,,4.0,SED,WOMS,20-21
78525,2007-01-25,F,Not Reported,EO,Not Special Ed,8,1.0,180.0,0.0,,4.0,SED,WOMS,20-21
85,2008-12-03,M,Multiple Ethnicity,EL,Not Special Ed,7,0.9444,180.0,10.0,,2.9,SED,WOMS,21-22
657,2009-08-19,F,Latino,RFEP,Not Special Ed,7,0.9667,180.0,6.0,,2.68,SED,WOMS,21-22
1212,2007-03-01,F,White,EL,Special Ed,7,0.8944,180.0,19.0,,3.06,SED,WOMS,21-22
1223,2009-11-27,M,White,EL,Not Special Ed,6,0.9333,180.0,12.0,,1.73,SED,WOMS,21-22
1420,2007-04-26,F,Not Reported,EL,Not Special Ed,8,0.9667,180.0,6.0,,2.82,SED,WOMS,21-22
1440,2008-03-24,F,Asian,EL,Not Special Ed,8,0.9444,180.0,10.0,,2.04,SED,WOMS,21-22
1637,2009-11-22,M,White,EL,Not Special Ed,6,0.9389,180.0,11.0,,2.07,SED,WOMS,21-22
1874,2008-07-08,M,Asian,EL,Not Special Ed,7,0.8944,180.0,19.0,,3.41,SED,WOMS,21-22
2130,2007-07-01,F,White,EL,Not Special Ed,8,0.8944,180.0,19.0,,3.58,SED,WOMS,21-22
2133,2008-04-05,M,White,EL,Not Special Ed,8,0.9889,180.0,2.0,,2.7,SED,WOMS,21-22
